Timestamp	ActionName	ActionSourceObj	ActionSourceObjName	ActionSourceObjID	ActionTargetObj	ActionTargetObjName	ActionTargetObjID
1205.779	AxisEntered	UnityEngine.GameObject	axis Land-Value	-8880986			
1205.860	AxisExited	UnityEngine.GameObject	axis Land-Value	-8880986			
1205.860	AxisEntered	UnityEngine.GameObject	axis Neighbourhood	-8881498			
1205.860	VisEntered	UnityEngine.GameObject	axis Neighbourhood visualisation	-8887256			
1206.370	triggerPress	UnityEngine.GameObject	Controller (right)	18530			
1206.370	AxisCloningInitiated	UnityEngine.GameObject	axis Neighbourhood	-8881498			
1206.670	AxisExited	UnityEngine.GameObject	axis Neighbourhood	-8881498			
1206.670	VisExited	UnityEngine.GameObject	axis Neighbourhood visualisation	-8887256			
1206.670	AxisEntered	UnityEngine.GameObject	axis Land-Value	-8880986			
1207.353	AxisCloned	UnityEngine.GameObject	axis Neighbourhood	-8921812			
1207.690	triggerRelease	UnityEngine.GameObject	Controller (right)	18530			
1207.886	AxisExited	UnityEngine.GameObject	axis Land-Value	-8880986			
1207.886	AxisEntered	UnityEngine.GameObject	axis Neighbourhood	-8921812			
1207.886	VisEntered	UnityEngine.GameObject	axis Neighbourhood visualisation	-8922542			
1208.121	triggerPress	UnityEngine.GameObject	Controller (right)	18530			
1208.121	AxisGrab	UnityEngine.GameObject	axis Neighbourhood	-8921812			
1208.121	AxisRelease	UnityEngine.GameObject	axis Neighbourhood	-8921812			
1210.449	FilterBubbleCollapsed	UnityEngine.GameObject	axis Size axis Price visualisation	-8911796	UnityEngine.GameObject	FilterBubbleButton	-8912100
1210.949	triggerRelease	UnityEngine.GameObject	Controller (right)	18530			
1210.951	AxisReleasedInVis	UnityEngine.GameObject	axis Neighbourhood	-8921812			
1211.867	FilterBubbleCollapsed	UnityEngine.GameObject	axis Price axis Building-Type visualisation	-8921224	UnityEngine.GameObject	FilterBubbleButton	-8921528
1211.953	AxisExited	UnityEngine.GameObject	axis Land-Value	-8880986			
1211.953	AxisEntered	UnityEngine.GameObject	axis Price	-8919216			
1211.953	AxisEntered	UnityEngine.GameObject	axis Building-Type	-8920406			
1211.953	VisEntered	UnityEngine.GameObject	axis Price axis Building-Type visualisation	-8921224			
1212.537	AxisExited	UnityEngine.GameObject	axis Price	-8919216			
1212.537	AxisExited	UnityEngine.GameObject	axis Building-Type	-8920406			
1212.537	VisExited	UnityEngine.GameObject	axis Price axis Building-Type visualisation	-8921224			
1212.537	AxisEntered	UnityEngine.GameObject	axis Building-Type	-8920406			
1212.537	AxisEntered	UnityEngine.GameObject	axis Neighbourhood	-8921812			
1212.537	VisEntered	UnityEngine.GameObject	axis Building-Type axis Neighbourhood visualisation	-8922990			
1213.017	AxisExited	UnityEngine.GameObject	axis Building-Type	-8920406			
1213.017	AxisExited	UnityEngine.GameObject	axis Neighbourhood	-8921812			
1213.017	VisExited	UnityEngine.GameObject	axis Building-Type axis Neighbourhood visualisation	-8922990			
1213.017	AxisEntered	UnityEngine.GameObject	axis Land-Value	-8880986			
1213.017	triggerPress	UnityEngine.GameObject	Controller (right)	18530			
1213.017	AxisCloningInitiated	UnityEngine.GameObject	axis Land-Value	-8880986			
1213.057	AxisExited	UnityEngine.GameObject	axis Land-Value	-8880986			
1213.057	AxisEntered	UnityEngine.GameObject	axis Neighbourhood	-8921812			
1213.278	AxisExited	UnityEngine.GameObject	axis Neighbourhood	-8921812			
1213.610	triggerRelease	UnityEngine.GameObject	Controller (right)	18530			
1213.648	AxisEntered	UnityEngine.GameObject	axis Land-Value	-8880986			
1213.669	AxisExited	UnityEngine.GameObject	axis Land-Value	-8880986			
1213.684	AxisEntered	UnityEngine.GameObject	axis Neighbourhood	-8921812			
1214.033	triggerPress	UnityEngine.GameObject	Controller (right)	18530			
1214.033	AxisGrab	UnityEngine.GameObject	axis Neighbourhood	-8921812			
1214.033	AxisRelease	UnityEngine.GameObject	axis Neighbourhood	-8921812			
1215.237	triggerRelease	UnityEngine.GameObject	Controller (right)	18530			
1215.239	AxisReleasedInVis	UnityEngine.GameObject	axis Neighbourhood	-8921812			
1215.451	AxisExited	UnityEngine.GameObject	axis Neighbourhood	-8921812			
1215.500	AxisEntered	UnityEngine.GameObject	axis Price	-8919216			
1215.501	AxisEntered	UnityEngine.GameObject	axis Building-Type	-8920406			
1215.501	AxisEntered	UnityEngine.GameObject	axis Neighbourhood	-8921812			
1215.501	VisEntered	UnityEngine.GameObject	axis Price axis Building-Type axis Neighbourhood visualisation	-8925108			
1215.804	triggerPress	UnityEngine.GameObject	Controller (right)	18530			
1215.804	VisGrabbed	UnityEngine.GameObject	axis Price axis Building-Type axis Neighbourhood visualisation	-8925108			
1215.805	AxisGrab	UnityEngine.GameObject	axis Building-Type	-8920406			
1215.805	AxisRelease	UnityEngine.GameObject	axis Building-Type	-8920406			
1215.805	AxisGrab	UnityEngine.GameObject	axis Price	-8919216			
1215.805	AxisRelease	UnityEngine.GameObject	axis Price	-8919216			
1215.805	AxisGrab	UnityEngine.GameObject	axis Neighbourhood	-8921812			
1215.805	AxisRelease	UnityEngine.GameObject	axis Neighbourhood	-8921812			
1218.868	triggerRelease	UnityEngine.GameObject	Controller (right)	18530			
1218.870	AxisReleasedInVis	UnityEngine.GameObject	axis Building-Type	-8920406			
1218.872	AxisReleasedInVis	UnityEngine.GameObject	axis Price	-8919216			
1218.874	AxisReleasedInVis	UnityEngine.GameObject	axis Neighbourhood	-8921812			
1219.050	AxisExited	UnityEngine.GameObject	axis Price	-8919216			
1219.050	AxisExited	UnityEngine.GameObject	axis Building-Type	-8920406			
1219.050	AxisExited	UnityEngine.GameObject	axis Neighbourhood	-8921812			
1219.050	VisExited	UnityEngine.GameObject	axis Price axis Building-Type axis Neighbourhood visualisation	-8925108			
1219.841	AxisEntered	UnityEngine.GameObject	axis Price	-8919216			
1219.841	AxisEntered	UnityEngine.GameObject	axis Building-Type	-8920406			
1219.841	AxisEntered	UnityEngine.GameObject	axis Neighbourhood	-8921812			
1219.842	VisEntered	UnityEngine.GameObject	axis Price axis Building-Type axis Neighbourhood visualisation	-8925108			
1219.911	triggerPress	UnityEngine.GameObject	Controller (right)	18530			
1219.912	VisGrabbed	UnityEngine.GameObject	axis Price axis Building-Type axis Neighbourhood visualisation	-8925108			
1219.912	AxisGrab	UnityEngine.GameObject	axis Building-Type	-8920406			
1219.912	AxisRelease	UnityEngine.GameObject	axis Building-Type	-8920406			
1219.912	AxisGrab	UnityEngine.GameObject	axis Price	-8919216			
