Timestamp	HeadPosition.x	HeadPosition.y	HeadPosition.z	HeadRotation.x	HeadRotation.y	HeadRotation.z	HeadRotation.w	LeftPosition.x	LeftPosition.y	LeftPosition.z	LeftRotation.x	LeftRotation.y	LeftRotation.z	LeftRotation.w	LeftTrigger	LeftGrip	LeftTouchpad	LeftTouchpadAngle	RightPosition.x	RightPosition.y	RightPosition.z	RightRotation.x	RightRotation.y	RightRotation.z	RightRotation.w	RightTrigger	RightGrip	RightTouchpad	RightTouchpadAngle	GazeObject	GazeObjectOriginalOwner	GazeObjectOwner	GazeObjectID	LeftPointObject	LeftPointObjectOriginalOwner	LeftPointObjectOwner	LeftPointObjectID	LeftPointObjectDistanceFromLeftController	LeftGrabbedObject	LeftGrabbedObjectOriginalOwner	LeftGrabbedObjectOwner	LeftGrabbedObjectID	LeftGrabbedObjectDistanceFromLeftController	RightPointObject	RightPointObjectOriginalOwner	RightPointObjectOwner	RightPointObjectID	RightPointObjectDistanceFromRightControllerRightGrabbedObject	RightGrabbedObjectOriginalOwnerRightGrabbedObjectOwner	RightGrabbedObjectIDRightGrabbedObjectDistanceFromRightController
178.7738	0.0720	1.1995	1.7812	-0.0846	-0.9918	0.0330	0.0894	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2300	0.8552	1.6014	-0.0193	0.9076	0.1826	0.3776	False	false	False	False	Monitor	1	1	-1368																				
178.8295	0.0720	1.1996	1.7817	-0.0848	-0.9918	0.0326	0.0896	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2298	0.8556	1.6014	-0.0191	0.9077	0.1829	0.3773	False	false	False	False	Monitor	1	1	-1368																				
178.8797	0.0720	1.1997	1.7820	-0.0851	-0.9919	0.0320	0.0891	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2299	0.8560	1.6016	-0.0194	0.9074	0.1840	0.3774	False	false	False	False	Monitor	1	1	-1368																				
178.9411	0.0719	1.1999	1.7825	-0.0852	-0.9919	0.0310	0.0884	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2297	0.8561	1.6016	-0.0195	0.9074	0.1839	0.3774	False	false	False	False	Monitor	1	1	-1368																				
178.9964	0.0718	1.2000	1.7827	-0.0855	-0.9919	0.0305	0.0885	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2297	0.8558	1.6015	-0.0196	0.9075	0.1831	0.3775	False	false	False	False	Monitor	1	1	-1368																				
179.0456	0.0714	1.2003	1.7830	-0.0856	-0.9918	0.0299	0.0895	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2294	0.8561	1.6016	-0.0200	0.9075	0.1838	0.3773	False	false	False	False	Monitor	1	1	-1368																				
179.1086	0.0705	1.2008	1.7835	-0.0860	-0.9916	0.0282	0.0925	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2294	0.8562	1.6016	-0.0199	0.9076	0.1840	0.3768	False	false	False	False	Monitor	1	1	-1368																				
179.1645	0.0700	1.2015	1.7838	-0.0860	-0.9915	0.0256	0.0947	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2293	0.8559	1.6015	-0.0199	0.9076	0.1837	0.3769	False	false	False	False	Monitor	1	1	-1368																				
179.2198	0.0701	1.2023	1.7843	-0.0854	-0.9916	0.0221	0.0948	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2295	0.8557	1.6014	-0.0198	0.9077	0.1834	0.3769	False	false	False	False	Monitor	1	1	-1368																				
179.2791	0.0710	1.2034	1.7847	-0.0851	-0.9920	0.0174	0.0920	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2295	0.8553	1.6012	-0.0196	0.9078	0.1826	0.3771	False	false	False	False	Monitor	1	1	-1368																				
